Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
milk can,,Copper,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Brown,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_1_2,1_2,13369,oWuXEknSfPiTcfFpA
milk can,,Copper,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Brown,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_1_3,1_3,13369,TACy9uiqBBWhc7HP5
milk can,,White,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,White,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_2_0,2_0,13369,SySgHAr88ogYto9qq
milk can,,White,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,White,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_2_1,2_1,13369,PtfTs6B7jztJh9NxW
milk can,,White,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,White,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_2_2,2_2,13369,CYHESFG7GSb4Rzaw9
milk can,,White,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,White,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_2_3,2_3,13369,6qFzA6M2dceSagxdx
milk can,,Green,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Green,Green,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_3_0,3_0,13369,jeL7dhwNAh5EfJdf7
milk can,,Green,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Green,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_3_1,3_1,13369,27YgJicieKqoq3bz7
milk can,,Green,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Green,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_3_2,3_2,13369,wEBiJ79emDNAx5s2n
milk can,,Green,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Green,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_3_3,3_3,13369,t8KE5hHfL6ZkPP4ak
milk can,,Blue,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Blue,Blue,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_4_0,4_0,13369,hWXLyuzAyrhCrmM8d
milk can,,Blue,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Blue,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_4_1,4_1,13369,ZdiyKdgBSYnHjpxym
milk can,,Blue,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Blue,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_4_2,4_2,13369,QYZ8zKRnWNGRZtENj
milk can,,Blue,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Blue,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_4_3,4_3,13369,BreLkk2Q4JxCmuMbn
milk can,,Red,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Red,Red,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_5_0,5_0,13369,H7a65zGpCQEWsRwgJ
milk can,,Red,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Red,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_5_1,5_1,13369,Wi9WsKuRFeLZcGz5w
milk can,,Red,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Red,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_5_2,5_2,13369,eznfEaAFntZQjf88h
milk can,,Red,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Red,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_5_3,5_3,13369,ZyE8ZrFJfAvG6TZ24
milk can,,Black,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Black,Black,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_6_0,6_0,13369,6x2ybdDF6FT5YviJm
milk can,,Black,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Black,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_6_1,6_1,13369,2cBhtJgq7D4eEpX8v
milk can,,Black,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Black,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_6_2,6_2,13369,84EeNZwD8gemoDd93
milk can,,Black,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Black,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_6_3,6_3,13369,XGXKdg3GaZ8G2nLTE
milk can,,Damaged,Color,Plain,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Gray,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_7_0,7_0,13369,AX4SWnaT5pbNo8YPx
milk can,,Damaged,Color,White logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Gray,White,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_7_1,7_1,13369,L4ajzb8khbqaCTiG5
milk can,,Damaged,Color,Brown logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Gray,Brown,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_7_2,7_2,13369,M4YMbXsyWHfuRT7D5
milk can,,Damaged,Color,Black logo,Style,No,No,Yes,Default; Custom,1,Normal,1000,1600,400,Gray,Gray,1x1,No,1400,Poki,Nook's Cranny; HHP Office,,NA,NA,151,local,workshop,None,None,None,No,Ranch,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrMilkcan_Remake_7_3,7_3,13369,LejGGjYqAyMap3zbH
mini DIY workbench,,Natural,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Beige,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_0_0,0_0,3122,jGazK6f7jbFxGXTXB
mini DIY workbench,,Brown,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Orange,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_1_0,1_0,3122,DEqvZYgF3AgSrHj4j
mini DIY workbench,,Ash brown,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Brown,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_2_0,2_0,3122,ppwPAvtvaauBQ8Pcx
mini DIY workbench,,Gray,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Gray,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_3_0,3_0,3122,4zzpDFWehtzhkGQtj
mini DIY workbench,,Yellow,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Yellow,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_4_0,4_0,3122,FMn6YkLZSKmHZ9zin
mini DIY workbench,,Green,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Green,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_5_0,5_0,3122,9Xq2i9QgX2QGG2dY6
mini DIY workbench,,Blue,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Blue,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_6_0,6_0,3122,CEWkPXzmjKQJzujm2
mini DIY workbench,,Pink,Paint color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2580,Pink,White,1x1,No,NA,NA,Crafting,,NA,NA,103,workshop,None,None,None,None,Workbench,Work Bench,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrWorkbenchS_Remake_7_0,7_0,3122,QMkbq6NeFTcdKrFJR
mini fridge,,White,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,White,White,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_0_0,0_0,9766,iPfhRrr6WimH7Mfc9
mini fridge,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Red,Red,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_1_0,1_0,9766,hsxB5XdAPbvjWuW6b
mini fridge,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Pink,Pink,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_2_0,2_0,9766,3f7y8cQng8af3zzmH
mini fridge,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Yellow,Yellow,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_3_0,3_0,9766,FR7reZdhtjJhCuzjD
mini fridge,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Blue,Blue,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_4_0,4_0,9766,QpDqj8ZKeRecWyJJh
mini fridge,,Wood grain,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Brown,Brown,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_5_0,5_0,9766,HbZMrsAZs6qt9goiv
mini fridge,,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Black,Black,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_6_0,6_0,9766,KDAGHJasWscZKwYcA
mini fridge,,Gray,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Gray,Gray,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,kitchen,None,None,Appliance,Wardrobe,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrRefrigeratorMini_Remake_7_0,7_0,9766,ATghPJtD8Rdmvn6FH
minicar,,White,Color,None,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,Black,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_0,0_0,13621,N5zhpMiEaRfM8mjz8
minicar,,White,Color,White text,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,White,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_1,0_1,13621,xpZMj8bMc2CQGJMLK
minicar,,White,Color,Mountains,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,Green,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_2,0_2,13621,tmZgTqWDnkegP5k7g
minicar,,White,Color,Sun logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,Aqua,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_3,0_3,13621,p2jGFxDrkY46WT5oN
minicar,,White,Color,Crown logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,Yellow,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_4,0_4,13621,jag7Mx3sHWinejCS4
minicar,,White,Color,Flower,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,White,Pink,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_0_5,0_5,13621,mQcYzCfuLmpmgmCYN
minicar,,Black,Color,None,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,Black,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_0,1_0,13621,Kow9wiW3yuMxXEqCS
minicar,,Black,Color,White text,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,White,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_1,1_1,13621,npw5r9nYYbZbtGcxE
minicar,,Black,Color,Mountains,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,Green,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_2,1_2,13621,6NLFkpChvidHFfAqT
minicar,,Black,Color,Sun logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,Aqua,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_3,1_3,13621,cfxwpnkQ36pWKcrcY
minicar,,Black,Color,Crown logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,Yellow,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_4,1_4,13621,iqCkZhxCvEwKnT3du
minicar,,Black,Color,Flower,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Black,Pink,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_1_5,1_5,13621,w396fTFvXK9ShqFtd
minicar,,Blue,Color,None,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,Black,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_0,2_0,13621,sfuDspp67hdM3Ju3v
minicar,,Blue,Color,White text,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,White,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_1,2_1,13621,fq6bEJo2P3TNpuzuS
minicar,,Blue,Color,Mountains,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,Green,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_2,2_2,13621,Y24Ai79L9WmqxdxHc
minicar,,Blue,Color,Sun logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,Aqua,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_3,2_3,13621,jB6imanxiyYNaAuXN
minicar,,Blue,Color,Crown logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,Yellow,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_4,2_4,13621,9s3nCpA7Wxm7a87RC
minicar,,Blue,Color,Flower,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Blue,Pink,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_2_5,2_5,13621,mgbswo5JSMDEbRjhZ
minicar,,Red,Color,None,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,Black,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_0,3_0,13621,LeRMFk4uzbekyncHS
minicar,,Red,Color,White text,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,White,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_1,3_1,13621,XosWgDomrMBaCBH2P
minicar,,Red,Color,Mountains,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,Green,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_2,3_2,13621,fnFAC3jZGSaJggXJZ
minicar,,Red,Color,Sun logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,Aqua,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_3,3_3,13621,ZJo4ypKAuLx4kTyzP
minicar,,Red,Color,Crown logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,Yellow,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_4,3_4,13621,kN3AGnLnGxzZQyisK
minicar,,Red,Color,Flower,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Red,Pink,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_3_5,3_5,13621,fxfuD8959Narpgoa8
minicar,,Yellow,Color,None,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,Black,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_0,4_0,13621,BhYeiCqwKE7mKexC2
minicar,,Yellow,Color,White text,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,White,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_1,4_1,13621,S5ADt9mNCyh8SJSfq
minicar,,Yellow,Color,Mountains,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,Green,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_2,4_2,13621,k7u9HfsELsr6rqdpp
minicar,,Yellow,Color,Sun logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,Aqua,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_3,4_3,13621,NpfwknPyjs5dDc7Pr
minicar,,Yellow,Color,Crown logo,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,Yellow,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_4,4_4,13621,CkzuFkirMkfeDt2xR
minicar,,Yellow,Color,Flower,Sticker,No,No,Yes,Default; Custom,7,Normal,5200,26000,6500,Yellow,Pink,3x2,No,23400,Poki,Nook Shopping Daily Selection; HHP Office,,NA,NA,403,city life,local,None,None,None,Yes,Vehicle,Yes,Does not play music,No lighting,For sale,2.0.0,Yes,FtrCarCompact_Remake_4_5,4_5,13621,zim5PuL4gZm549rHQ
